MDAMB231,U87,PC3M,WM266.4,RPE,BJ,Protein,,,
NaN,-0.0198641,-0.0799971,-0.86725,-0.524877,-1.09629,FKBP11,,,
NaN,-0.543602,-0.0251646,-0.789704,-0.190418,-1.04368,TMEM87B,,,
NaN,-0.458114,-0.217976,-0.223134,-0.419704,-1.27579,SAMD9,,,
NaN,-0.667627,-0.323853,-0.44674,-0.984418,-0.173259,USP3,,,
NaN,-0.180739,-0.0649233,-1.1037,-0.542741,-0.704191,DPY19L1,,,
NaN,-0.642423,-0.750576,-0.789935,-0.0362797,-0.390368,CCDC137,,,
-1.23715,-0.575277,-0.425208,-0.308361,-0.013628,-0.576515,VKORC1,,,
0.662914,-0.715028,-0.523964,-1.15747,-0.648254,-0.760315,HNRNPA0,,,
NaN,-0.373426,-0.818927,-1.08028,-0.00416946,-0.350037,NDUFB8,,,
NaN,-0.494185,-0.717221,-0.0739059,-1.15493,-0.18811,PARP12,,,
NaN,-0.986623,-0.613097,0.672224,-1.18028,NaN,FBXO21,,,
NaN,-0.274904,-0.242493,-0.826814,-0.259251,-1.03251,SCD5,,,
NaN,-0.442458,0.542561,-0.78476,-0.588761,-1.36574,,,,
-2.21044,-0.104649,-0.170119,-0.350567,-0.257431,-0.0798206,DAD1,,,
-1.44428,-0.171164,-0.762029,-0.10925,-0.506199,-0.186275,YARS2,,,
NaN,-0.628539,-1.58726,0.399752,-0.304314,NaN,CHIC2,,,
NaN,-1.07477,-1.2575,-0.358819,0.450051,-0.41074,PICALM,,,
NaN,-0.276873,-1.11027,-0.726066,-0.278249,-0.262625,TIMM21,,,
-1.50838,-0.185431,-0.403807,-1.01002,-0.0612898,-0.0182371,MPDU1,,,
-0.531536,NaN,NaN,NaN,NaN,NaN,SPINT2,,,
0.354629,-1.04607,-0.180006,-1.19165,-0.404268,-0.724639,MORF4L1,,,
-0.102398,-0.36831,-1.87525,-0.340865,0.123232,-0.638867,C5orf51,,,
1.32098,-0.730547,-0.88097,-1.10189,-0.558862,-1.25417,DHRS7,,,
0.6178,-0.754552,-0.740582,-1.01256,-0.428245,-0.897224,STX5,,,
NaN,-0.507524,-0.662401,-1.01578,-0.427088,-0.0720863,CHD2,,,
NaN,-0.606206,-0.413449,-1.37235,-0.0524244,-0.241282,CBX8,,,
NaN,-0.61761,-0.123059,-0.553907,-0.344646,-1.04726,ANO10,,,
-1.36379,-0.287488,-0.346509,-0.33186,-0.357321,-0.542244,RPL36,,,
NaN,-0.658272,0.226873,-0.488257,-1.88906,0.113583,NSMCE4A,,,
-1.23797,-0.240088,-0.359787,-0.561934,-0.178142,-0.658212,MRPL47,,,
NaN,0.465343,-0.361182,-0.475597,-0.761711,-1.56464,RTN2,,,
NaN,-0.613749,0.198893,-0.786991,-0.921953,-0.575838,CRELD1,,,
NaN,1.89706,-0.595943,-1.08698,-1.353,-1.56397,KDM3A,,,
-1.92971,-0.146445,-0.521002,-0.247227,-0.137737,-0.266562,NSUN2,,,
-1.18018,-0.673343,-0.518707,-0.0711489,-0.6812,-0.124833,FUT8,,,
-1.36374,-0.386353,-0.599855,-0.586037,-0.122953,-0.203897,CCDC47,,,
NaN,-1.12537,NaN,NaN,0.0367279,NaN,C10orf88,,,
-2.24251,-0.248847,-0.324318,0.104902,-0.232645,-0.324625,SF3B3,,,
NaN,0.517349,-0.975792,-0.465339,-0.364963,-1.44052,MXRA8,,,
-2.53006,-0.138835,0.00644398,-0.333258,-0.165829,-0.123012,CDK11B,,,
NaN,-0.0876226,0.181329,-0.0687828,-1.64341,-1.12208,FBN3,,,
-2.04001,-0.0911007,-0.534991,-0.602559,0.0566902,-0.0925379,PODXL,,,
NaN,-0.348065,-0.0116749,-0.706985,-1.01946,-0.672084,CROT,,,
NaN,0.0147877,-0.692741,-0.814076,-0.491776,-0.780346,OS9,,,
-2.11951,-0.572085,0.388113,-0.590631,-0.208269,-0.223577,TOP1,,,
NaN,-0.38413,-0.072979,-0.277466,-0.41053,-1.63426,TTYH3,,,
0.82953,-0.826931,-0.676599,-0.879858,-1.01671,-0.767514,UBA52,,,
0.178804,-0.416049,-0.771116,-0.259623,-0.844442,-1.22735,GNB4,,,
-1.2764,-0.197817,-0.470909,-0.694664,-0.206452,-0.49691,SMARCC2,,,
NaN,-0.545239,-1.094,0.0306072,-0.672049,-0.506506,KCTD3,,,
-1.93122,-0.109686,-0.621435,-0.579853,-0.137549,0.0255785,XPO5,,,
NaN,-0.267892,-1.88479,-0.0347357,-0.238865,-0.369975,MAP3K2,,,
-1.39756,-0.434991,-0.24055,-0.304646,-0.441352,-0.539013,CRNKL1,,,
-1.46063,-0.352322,-0.381806,-0.887196,0.0243368,-0.303424,TOMM20,,,
NaN,-0.294378,-1.51566,-0.445065,0.389978,-0.94176,METTL21A,,,
NaN,-0.458367,-0.78091,-0.616481,-1.02926,0.0737104,PISD,,,
NaN,-1.53831,0.0200553,0.221008,-0.87817,-0.639158,C11orf84,,,
-1.77714,-0.481697,-0.371192,-0.66973,-0.189139,0.109962,AAAS,,,
NaN,-0.298536,0.201333,-0.331914,-1.16675,-1.22254,VPS37C,,,
NaN,-0.954408,-0.576198,-0.768018,-0.444867,-0.0828199,ACOX3,,,
0.749326,-1.22838,-0.572979,-0.574396,-0.720664,-1.05304,ARFRP1,,,
NaN,-0.193964,-0.56102,-0.377979,-0.58335,-1.12289,TRAM1,,,
NaN,-0.665869,-0.0564833,-0.387382,-0.991314,-0.738256,ELP6,,,
NaN,-1.11823,-0.421164,-0.115313,-0.585126,-0.600725,ST5,,,
NaN,-0.262478,-1.68253,0.434754,-0.315113,-1.02253,SSH1,,,
NaN,-1.16916,-0.62077,-0.334298,-0.14383,-0.581042,C12orf29,,,
NaN,-0.45032,-1.33386,-0.474095,-0.254278,-0.33983,NHEJ1,,,
NaN,-1.2281,-0.271356,-0.0215402,-0.118517,-1.21821,FRY,,,
-1.66653,-0.222644,-0.395007,-0.889538,0.0476837,-0.304317,TIMM50,,,
-1.26183,-0.616428,-0.197176,-1.08977,-0.498638,0.225873,FAR1,,,
-1.07461,-0.987411,-0.498454,-0.420291,-0.586328,0.121657,RPS15A,,,
-1.00714,-0.705562,-0.2275,-1.08468,-0.397655,-0.0252047,MLH1,,,
NaN,0.170487,0.664875,-1.87975,-0.567395,-1.26274,TREX1,,,
-0.482085,-0.669011,NaN,NaN,NaN,NaN,GEMIN2,,,
NaN,-0.255593,-0.249383,-1.22315,-0.633631,-0.517501,XPC,,,
-0.707654,-0.532445,-0.0651236,-1.02302,-0.110855,-1.01888,CLPTM1,,,
-1.96012,-0.203415,-0.473232,-0.300348,-0.299529,-0.22136,INTS3,,,
NaN,-0.152671,-0.390647,-0.379386,-1.35436,-0.605802,DHRS9,,,
-1.23828,-0.498439,-0.928729,-0.502625,-0.28475,-0.014596,ADNP,,,
0.666611,-0.705148,-1.0709,-0.987301,-0.555031,-0.817221,HNRNPH3,,,
NaN,0.504492,-0.863241,-0.204466,-1.75211,NaN,NFKBIE,,,
0.356183,-0.759727,-0.889282,-0.979797,-0.554758,-0.653227,HNRNPA1,,,
-1.75753,-0.0686064,-0.880507,-0.3727,-0.286516,-0.133236,TRAP1,,,
-1.95943,-0.243578,-0.61577,-0.62266,-0.0277748,-0.0375643,BCLAF1,,,
NaN,-0.718708,-0.652525,-1.29237,0.242918,-0.502036,SCD,,,
NaN,-0.281996,-1.64582,-0.784697,-0.105223,-0.107631,RRP36,,,
-0.585111,NaN,NaN,NaN,NaN,NaN,SPTBN1,,,
-1.76943,-0.177257,-0.55239,-0.73237,-0.165985,-0.121388,POLDIP3,,,
NaN,-0.192267,-1.01448,-0.981569,-0.201175,-0.546714,ATP5G1,,,
NaN,-0.259416,-0.291972,-0.075285,-1.66031,-0.654796,E2F4,,,
-1.30684,-0.520869,-0.757541,-0.599793,0.0938568,-0.439034,GLTSCR2,,,
-0.899935,-0.319662,-2.16769,0.292963,-0.183356,-0.258012,GANAB,,,
NaN,-0.0962038,0.0978098,-0.86738,-1.55859,-0.522137,NBEAL2,,,
-1.84446,-0.312406,-0.426907,-0.504364,-0.206734,-0.260833,PNN,,,
NaN,-0.671586,0.0576029,-0.333568,-1.57178,-0.445615,ATP6V0A2,,,
-1.38398,-0.763355,-0.310686,-0.572372,-0.332176,-0.200929,VRK1,,,
-1.43511,-0.176323,-0.597515,-0.59819,-0.232903,-0.525613,PTCD3,,,
NaN,-0.564105,0.200802,-0.218126,-1.29988,-1.09682,SH3BP4,,,
NaN,-0.165118,-1.189,-0.752232,0.219236,-1.09268,MDN1,,,
-1.98868,-0.270806,-0.500761,-0.412233,-0.144745,-0.266878,SMC1A,,,
-0.011754,-1.20966,-0.230299,-0.24474,-1.27489,-0.621404,MTMR14,,,
0.176091,-0.644179,-1.10713,-1.03122,-0.491621,-0.49661,ELAVL1,,,
NaN,-0.854432,-1.05145,0.896413,-1.47896,-0.512437,NFKBIB,,,
-1.90813,-0.315409,-0.241159,-0.401813,-0.316309,-0.420408,DKC1,,,
-1.62782,-0.309529,-0.873787,-0.411062,-0.185949,-0.202484,LONP1,,,
1.29339,-1.12917,-0.549751,-1.56943,-0.814411,-0.847429,SFPQ,,,
NaN,-0.265204,-0.818982,-0.172743,-0.73861,-1.02305,MAP3K4,,,
-0.605089,NaN,NaN,NaN,NaN,NaN,DHRS11,,,
-0.606738,NaN,NaN,NaN,NaN,NaN,FAM120B,,,
NaN,-0.323857,-1.25623,-0.80057,-0.424625,-0.230001,APOOL,,,
-2.63637,-0.162756,0.241399,-0.388365,-0.513458,-0.204437,ATP5J2-PTCD1,,,
NaN,-0.472366,-0.0976162,-0.982785,-0.529626,-0.981438,LMF2,,,
NaN,-0.498795,-0.162357,-1.50735,-0.680681,-0.217131,PLP1,,,
NaN,0.330565,-1.55431,-0.181451,-0.0877676,-1.57417,,,,
-0.883946,-0.0595846,-1.06516,-1.09742,0.249849,-0.832497,NES,,,
-1.81622,-0.161109,-0.476408,-0.450137,-0.153015,-0.635521,PCK2,,,
-1.66688,-0.74432,-0.720252,-0.304727,-0.302818,0.0370846,AK4,,,
-1.71668,-0.171205,-0.829953,-0.296796,-0.452395,-0.240999,CISD1,,,
NaN,-0.32908,-0.941744,-0.288765,-0.385094,-1.14789,TUBA1B,,,
NaN,-0.0469704,-0.77907,-0.237212,-0.790756,-1.24025,PARP9,,,
NaN,-0.601821,-1.09099,0.0522203,-0.776162,-0.678379,UBE2Q1,,,
-2.03123,-0.0769291,-0.607798,-0.534347,-0.070116,-0.395355,MT-ATP8,,,
-1.78796,-0.388944,-0.371412,-0.804274,-0.11075,-0.258186,MTX2,,,
0.158609,-1.45651,-0.372427,-0.840336,-1.08561,-0.130317,DYNLT3,,,
-0.534673,-0.320915,-0.0217514,-0.6137,-0.760303,-1.47661,TAP1,,,
NaN,-0.672348,-0.232144,-0.356342,-0.410641,-1.44035,LIPA,,,
-1.6006,-0.369178,-0.514503,-0.655465,-0.338259,-0.256708,SMARCA4,,,
-1.58428,-0.0795631,-0.581948,-0.755,0.0947886,-0.836115,MRPL55,,,
-0.0192081,-0.378669,-1.12838,-0.0364475,-1.27741,-0.909222,HSP90AB2P,,,
-4.08859,-0.110824,0.302567,0.0138702,0.119423,0.0125217,MTM1,,,
NaN,-0.480653,-1.30586,-0.0215454,-0.411352,-0.907985,UBE2J2,,,
-0.625847,NaN,NaN,NaN,NaN,NaN,DLG3,,,
-1.64665,-0.248095,-0.280053,-0.700377,-0.504111,-0.38956,ATAD1,,,
-2.08357,-0.497624,-0.180138,-0.627573,-0.248007,-0.134007,SYMPK,,,
-1.9699,-0.498309,-0.140098,-0.644603,-0.118635,-0.40236,SMARCD2,,,
-2.0044,-1.16416,-0.635892,0.705959,-0.683221,-0.000207901,MAOA,,,
NaN,-0.203579,-0.456594,-1.19675,-1.20038,-0.0973549,UGCG,,,
NaN,-0.685593,-1.46062,-0.80929,-0.600857,0.40078,TMEM55B,,,
-1.43388,-0.503191,0.198876,-0.657529,-0.562713,-0.831977,FNDC3B,,,
-1.61571,-0.0943556,-0.652276,-0.662747,-0.28692,-0.483199,NDUFB9,,,
NaN,-0.627716,-0.152607,-0.235126,-1.48808,-0.661509,ETNK1,,,
NaN,NaN,-0.472362,-0.925166,-0.503376,NaN,SULT1A2,,,
-0.0480406,-0.31174,-1.02511,-0.479697,-0.569445,-1.38543,CD81,,,
-1.6658,-0.356339,-0.609617,-0.397657,-0.523113,-0.269648,RANBP2,,,
-2.56031,0.0913095,-0.575242,-0.427201,-0.201714,-0.151665,HNRNPC,,,
NaN,-0.200312,-1.77128,-1.20345,0.0887346,-0.108628,CBX2,,,
-1.24905,-1.04302,-0.577147,0.123438,-0.7691,-0.323993,EBP,,,
-1.86963,-0.0841103,0.164577,-1.24493,-0.135209,-0.688643,COA3,,,
-1.63727,-0.252178,-0.0388622,-0.548967,-0.857599,-0.52476,NNT,,,
-0.142944,-1.03953,-0.346768,-0.0966816,-1.61405,-0.620029,TELO2,,,
NaN,-0.0133338,0.0418892,-0.808246,-1.58425,-0.855632,IQSEC2,,,
0.745587,-0.772104,-0.696967,-1.84972,-0.328794,-0.966237,HNRNPDL,,,
-0.750808,-0.670909,-0.148004,-1.39702,-0.121854,-0.785785,GHDC,,,
-2.44541,-0.186956,-0.62193,-0.356414,-0.0644102,-0.206702,TMPO,,,
NaN,-0.379178,-1.1193,-1.03599,-0.267741,-0.45049,EBNA1BP2,,,
NaN,-0.573719,-1.13489,0.0329771,-0.847046,-0.739071,GSTM4,,,
NaN,NaN,0.301208,-0.411616,-0.803691,-1.70763,BIRC2,,,
NaN,-1.05375,-0.177005,-0.395526,-0.494437,-1.16085,PYROXD1,,,
-2.03521,-0.244766,0.133914,-0.987974,-0.38169,-0.426888,TMED4,,,
NaN,-0.400491,0.710186,-1.84726,-0.901221,-0.847622,RARS2,,,
NaN,-0.0142164,-0.573789,-0.579146,-1.15633,-0.963808,TSPAN8,,,
-0.658934,NaN,NaN,NaN,NaN,NaN,ACOT2,,,
-1.51518,-0.168104,-0.776169,-0.93087,-0.0622797,-0.508959,NDUFB10,,,
NaN,-0.14655,-1.38944,-0.497077,-0.303405,-0.967625,SLC27A1,,,
NaN,-0.64817,-0.551297,-1.30427,-0.239959,-0.563119,RB1,,,
NaN,-0.726935,0.0583096,-1.10985,-0.708631,-0.81972,DEPTOR,,,
-1.57596,-0.310527,-0.869818,-0.609349,-0.221109,-0.381792,LETM1,,,
0.906696,-1.15225,-0.365369,-0.623945,-1.81221,-0.926092,SMAD3,,,
-0.662241,NaN,NaN,NaN,NaN,NaN,PYCRL,,,
-2.5502,-0.520975,-0.0617046,-0.671078,-0.210192,0.0388737,LLPH,,,
-1.5694,-0.795372,0.348774,-0.886709,-1.15368,0.0740366,FAM213A,,,
NaN,-0.228443,-0.990561,-1.30974,-0.0119324,-0.785894,ZNF148,,,
NaN,-0.154279,-0.409529,-0.138794,-1.21804,-1.40997,HAUS3,,,
NaN,-0.760989,-1.38233,-1.03081,-0.411904,0.247566,STAG1,,,
-0.667747,NaN,NaN,NaN,NaN,NaN,CCDC167,,,
0.239437,-0.670774,-0.647685,-0.160461,-1.23038,-1.53822,CDC20,,,
NaN,NaN,0.231208,-0.309629,-1.92968,NaN,WASF3,,,
-1.73518,-0.441733,-0.488316,-0.761089,-0.244074,-0.351883,MTDH,,,
-2.1551,-0.400597,-0.456337,-0.427088,-0.317307,-0.268444,SART3,,,
1.23769,-0.880104,-1.20209,-1.20786,-0.936166,-1.03837,MRPS6,,,
NaN,-0.730039,0.0148096,-0.929607,-0.700222,-1.01549,DNAH8,,,
-2.16789,-0.266211,-0.53546,-0.353919,-0.409752,-0.304589,NUP205,,,
NaN,-0.570445,-0.779032,-1.46781,0.113821,NaN,TSC1,,,
-1.71391,-0.586775,-0.522553,-0.0223751,-0.79618,-0.413958,THOC2,,,
NaN,-1.23306,-0.261636,-0.447935,-1.1034,-0.34316,ATP5B,,,
-2.10915,-0.138606,-0.802752,-1.00589,0.18285,-0.222883,COX7A2L,,,
NaN,-1.44137,-0.110168,-0.549399,-0.0671492,-1.25587,ERAP2,,,
-1.6725,-0.148593,-0.727962,-0.797735,-0.300802,-0.493474,SMARCA5,,,
-1.49488,-0.182897,-0.64728,-1.07641,-0.0814819,-0.671019,MRPS21,,,
NaN,-0.253108,-1.8342,NaN,0.348831,-1.03199,FOSL2,,,
-1.829,-0.254989,-0.407088,-0.641638,-0.580204,-0.443585,NUP153,,,
NaN,-0.783879,-1.14288,-1.30454,-0.206957,-0.0389795,SAP30,,,
-0.423968,-1.85807,-0.776291,-0.794946,-0.377204,0.0575333,C17orf75,,,
-1.78806,-0.233328,-0.219327,-0.571224,-0.872914,-0.488479,NO66,,,
0.303043,-0.85279,-0.895128,-1.19271,-0.686277,-0.896698,HNRNPL,,,
-0.740022,-0.598743,0.139715,-0.834826,-0.573298,-1.62884,PRAF2,,,
NaN,-1.511,NaN,-0.142985,NaN,-0.464673,SGSH,,,
-1.80885,-0.36025,-0.583977,-0.549693,-0.376705,-0.575666,PITRM1,,,
-1.68383,-0.0909758,-0.265238,-0.604724,-0.866047,-0.74474,CENPV,,,
-0.711213,NaN,NaN,NaN,NaN,NaN,VAMP8,,,
NaN,-1.71395,-0.95372,-1.43975,-0.256484,0.804811,KIF22,,,
NaN,-0.249783,-1.36124,-0.814026,-0.216133,-0.932426,TMEM230,,,
-2.27544,-0.276546,-0.73077,-0.7779,-0.629249,0.397636,POLR2A,,,
-0.715387,NaN,NaN,NaN,NaN,NaN,CDKAL1,,,
NaN,-1.06959,0.0605726,-0.332202,-1.30408,-0.932208,CD82,,,
-1.80682,-0.449769,-0.953781,-0.647597,-0.287881,-0.165865,MRPL43,,,
-1.49824,-0.644098,-0.30245,-1.28753,-0.496052,-0.0941658,SLC25A13,,,
0.006162,-0.289474,-0.935863,-0.81897,-0.775292,-1.51665,CD9,,,
-2.38985,-0.60762,-0.246284,-0.344743,-0.324906,-0.418947,DIS3,,,
-2.02642,-0.289637,-0.162378,-0.760854,-0.581872,-0.53991,LEMD2,,,
NaN,-0.329324,-1.43145,-1.58906,-0.269887,-0.0212641,PKP1,,,
-2.24508,-0.565954,0.126717,-0.623971,-0.741473,-0.321481,,,,
-1.97091,-0.489163,-0.205625,-0.669903,-0.69518,-0.344261,TMEM167A,,,
NaN,-0.343186,-0.803094,-0.52436,-1.25032,NaN,CASP9,,,
NaN,-0.470056,-1.0094,-0.102957,-1.00944,-1.07153,PIK3C2A,,,
NaN,-0.0690279,-0.477894,-1.03435,-0.62248,-1.47525,TMEM120A,,,
-1.78102,-0.523604,-0.105004,-0.895494,-0.402286,-0.716569,SPRYD7,,,
NaN,-0.499263,-0.366769,-1.16695,-0.253791,-1.40438,MTCH1,,,
NaN,0.0346088,-0.653511,-1.38105,-0.912946,-0.781331,VEZT,,,
-2.10979,-0.738358,-0.574384,-0.67819,-0.152646,-0.188931,SDAD1,,,
-1.9448,-0.485114,-0.643425,-0.725201,-0.24753,-0.406713,MRPL17,,,
-0.74386,NaN,NaN,NaN,NaN,NaN,LAMB3,,,
NaN,-1.04969,0.0908432,-2.11139,-0.465079,-0.185129,TEFM,,,
-2.51661,-0.601639,-0.538254,-0.247365,-0.327823,-0.256688,MSH6,,,
-2.57951,-0.198506,-0.610274,-0.210378,-0.273388,-0.62451,GNG12,,,
-1.81689,-0.266314,-0.598135,-1.32271,-0.349077,-0.159436,TBRG4,,,
-0.753348,NaN,NaN,NaN,NaN,NaN,NAT1,,,
-1.49905,-0.515747,-1.24984,-0.873862,-0.0437689,-0.338812,BRI3BP,,,
-0.0335155,-0.642132,-1.26413,-1.82464,0.294474,-1.05808,H1F0,,,
NaN,-0.141084,-1.04694,-0.0772963,-1.51462,-1.00491,HOOK2,,,
NaN,-0.808575,-1.33247,-1.02811,-0.541271,-0.0897198,COQ6,,,
NaN,-0.00448608,-1.50505,-0.973218,-0.476547,-0.856072,DGAT1,,,
-2.4709,-0.246408,-0.436188,-0.563275,-0.504351,-0.365081,SMCHD1,,,
-0.818608,-0.509716,-0.803513,0.21943,-1.04748,-1.67323,AKAP1,,,
NaN,-1.58353,-0.108886,-0.33947,-0.677729,-1.15645,ANXA2,,,
-0.773718,NaN,NaN,NaN,NaN,NaN,ATL1,,,
NaN,-0.360949,-0.893772,-2.41972,0.464739,-0.659785,TADA1,,,
NaN,0.0946474,-0.929023,-0.930765,-1.78154,-0.324387,CMTM7,,,
-1.95321,-0.231422,-1.10478,-0.780515,-0.404776,-0.174544,DNAJC19,,,
NaN,-1.51565,0.184922,-0.498362,-1.75804,-0.291669,RILPL2,,,
NaN,-0.514874,-1.3017,-0.113999,-1.19773,-0.764211,FPGT,,,
-0.221562,0.862206,-1.76812,-0.905839,-1.42658,-1.21756,MINK1,,,
NaN,0.570791,-0.841839,-1.31242,0.0462675,-2.3643,CHST3,,,
NaN,-0.561237,-1.80627,-1.52647,-0.191444,0.181336,SMIM12,,,
NaN,-0.655782,-1.27969,0.120634,-0.746263,-1.34918,PODXL2,,,
-0.782942,NaN,NaN,NaN,NaN,NaN,DIAPH3,,,
NaN,-0.701782,-0.251653,-0.681217,-1.60578,-0.678037,TPRKB,,,
-2.46319,-0.6542,-0.46754,-0.728524,-0.186393,-0.212525,RFC1,,,
-2.17992,-0.378518,-0.599267,-0.425549,-0.595819,-0.579244,XRN2,,,
-2.40351,-0.335967,-0.247939,-0.885124,-0.655951,-0.240108,PDS5B,,,
-0.795665,NaN,NaN,NaN,NaN,NaN,MSMO1,,,
-2.29136,-0.284377,-0.981704,-0.641125,-0.0393429,-0.539004,NGDN,,,
NaN,-0.666016,-1.4577,-0.875609,-1.08647,0.0845022,URB1,,,
-1.98405,-0.615622,-0.476823,-0.874722,-0.676699,-0.173705,TOMM22,,,
-2.63637,-0.0418673,-0.496033,-1.10306,-0.185122,-0.339725,ATP5J2,,,
-1.52674,-0.203495,-0.235278,-1.18769,-0.44939,-1.24158,IKBIP,,,
NaN,-0.643304,0.268594,-0.810248,-1.37841,-1.47892,SBF2,,,
NaN,-1.07432,-0.234029,-0.359893,-1.48741,-0.902234,RAPGEF1,,,
-2.07644,-0.540907,-0.555548,-0.2885,-0.652741,-0.755365,RPL29,,,
-2.63099,0.00315857,-0.617402,-1.06279,-0.258575,-0.313379,DCPS,,,
-2.03688,-0.444263,-0.635273,-0.967875,-0.304132,-0.563892,SYNJ2BP,,,
1.03121,-0.919444,-1.60992,-0.76298,-0.74019,-1.9532,CDK13,,,
NaN,-0.516088,-0.497428,-0.352835,-1.7639,-1.00126,LRRC8A,,,
-2.33395,-0.453111,-0.838543,-0.815979,-0.215636,-0.303754,CDC5L,,,
NaN,-0.899219,-1.91983,-1.27976,0.507036,-0.545236,REEP6,,,
NaN,-0.528654,-1.75563,-1.42973,-0.192394,-0.255164,CHCHD4,,,
-2.07841,-0.200544,-1.03539,-0.698528,-0.28499,-0.696833,ECI1,,,
-1.48645,-0.45477,0.026865,-1.02928,-0.450399,-1.60414,CAV1,,,
-2.16943,-0.457749,-0.323241,-1.12125,-0.200031,-0.742725,TOR1AIP1,,,
-2.51549,-0.538948,-1.04007,-0.465141,-0.155127,-0.30619,NAT10,,,
NaN,-1.00864,0.140995,-1.03568,-1.37852,-0.903253,TBC1D8B,,,
-2.408,-0.590845,-0.369348,-0.70468,-0.508095,-0.46835,AQR,,,
-2.3859,-0.775209,-0.607615,-0.400605,-0.503922,-0.395995,MSH2,,,
NaN,-1.31591,-0.151831,-1.60066,-0.451261,-0.728354,FANCI,,,
-1.93664,-0.588054,-0.997388,-0.953418,-0.370358,-0.255938,CECR5,,,
-2.27505,-0.674264,-0.460513,-0.606925,-0.516428,-0.581856,SON,,,
-0.0778769,-0.753408,-1.67592,-0.151123,-0.914633,-1.54642,TUBA1A,,,
NaN,NaN,-0.574574,-0.361157,-1.10218,-1.39855,APAF1,,,
0.197188,-1.63676,-1.08504,-0.394876,-0.709723,-1.56188,POTEE,,,
-2.05108,-0.195905,-1.18148,-0.618437,-0.425199,-0.746119,CORO7,,,
NaN,-0.715113,-1.53053,-0.214648,-1.30286,-0.62286,RDH10,,,
-2.239,-0.415343,-0.836629,-0.77679,-0.47318,-0.523256,RRP12,,,
-0.884318,NaN,NaN,NaN,NaN,NaN,FAU,,,
NaN,-0.733195,-1.64499,-1.22047,-0.153987,-0.677135,PPAN,,,
-2.22594,-0.452353,-1.09868,-0.839325,-0.0601091,-0.655523,NDUFB4,,,
-2.18535,-0.435435,-0.978904,-0.709952,-0.869613,-0.172729,CENPB,,,
NaN,-1.74843,-0.92726,0.367877,-1.66021,-0.513436,KCTD9,,,
-3.96804,-0.119785,-0.184768,-0.369074,-0.275583,-0.464189,DAPK3,,,
-0.897657,NaN,NaN,NaN,NaN,NaN,DLGAP5,,,
-2.67381,-0.220692,-0.62115,-1.11247,-0.102958,-0.666939,USMG5,,,
NaN,-0.297174,-1.02771,-0.911885,-0.168469,-2.10595,MICU2,,,
NaN,-0.503015,-1.8591,-0.673479,-0.75109,-0.743045,NFIX,,,
-2.3698,-0.46279,-1.21639,-0.542617,-0.376544,-0.470727,RAVER1,,,
NaN,NaN,-0.741751,-0.0270271,NaN,-1.95882,OAS1,,,
NaN,-0.210716,-0.156972,-0.380229,-1.57362,-2.22943,MED10,,,
-2.18723,-0.53361,-0.859814,-1.07296,-0.241209,-0.584196,COX4I1,,,
NaN,-2.85453,-0.34083,-1.05087,0.608285,-0.928855,ICAM5,,,
-2.62182,-0.597464,-0.642087,-0.573401,-0.48175,-0.604942,NOL6,,,
-2.272,-0.729672,-1.24742,-0.983546,-0.333087,0.0247135,SMEK1,,,
NaN,-0.965958,-0.165562,-1.76213,-0.68898,-1.04637,DDB2,,,
0.151852,-0.799972,-1.09275,-0.424757,-2.14975,-1.30952,MPP5,,,
NaN,-1.50972,NaN,0.113332,-1.66256,-0.693328,TRMT2B,,,
-0.938261,NaN,NaN,NaN,NaN,NaN,CETN3,,,
0.578041,-1.13113,-0.717026,-0.821197,-1.75265,-1.80271,PLCH1,,,
NaN,-1.26458,NaN,NaN,-0.469337,-1.09744,TMEM260,,,
NaN,-0.261884,-0.827175,-0.339033,-1.31487,-1.9863,TPCN1,,,
-3.04917,-0.429276,-0.765327,-0.783753,-0.238869,-0.433764,RPL7L1,,,
NaN,-0.137062,-1.6498,-0.365577,-1.93919,-0.680204,THADA,,,
NaN,-1.23502,-1.43062,-1.42124,-0.0384674,-0.658774,MCFD2,,,
NaN,-0.97629,1.25725,-1.64849,-1.43236,-2.00943,TMEM63A,,,
NaN,-0.787704,-1.22327,-0.529922,-1.88308,-0.387082,C2CD2,,,
-2.74777,-0.461474,-0.676487,-0.938705,-0.553242,-0.468193,NUMA1,,,
NaN,-0.786447,-1.55259,-0.447864,-1.69522,-0.392171,PRKG1,,,
NaN,-0.700839,-0.118757,-1.34845,-0.778459,-1.93381,DES,,,
NaN,-0.431372,-0.238388,-0.624529,-2.35364,-1.24749,HPS5,,,
-2.69547,-0.494767,-0.815654,-0.71497,-0.46374,-0.710339,IMP3,,,
-2.61395,-0.479188,-0.899759,-0.979793,-0.455727,-0.527468,COX6C,,,
-2.35029,-0.623335,-1.15413,-1.20988,-0.226709,-0.411571,NDUFB3,,,
-2.58424,-0.50198,-0.868611,-0.920291,-0.314577,-0.788466,BCAS2,,,
-2.52517,-0.633832,-0.857355,-0.827986,-0.72915,-0.418458,HEATR1,,,
0.603719,-1.07402,-0.956791,-1.64442,-0.888928,-2.04641,COMMD5,,,
-2.55294,-0.791947,-0.454147,-1.05031,-0.53454,-0.681236,HNRNPUL2,,,
-3.00094,-0.402327,-0.829177,-0.987902,-0.470871,-0.430929,UQCRQ,,,
-2.61865,-0.701375,-0.868433,-0.98136,-0.499279,-0.481822,CHD4,,,
