Log2 (prot/body) MDAMB231*,Log2 (prot/body) U87,Log2 (prot/body) PC3M,Log2 (prot/body) WM266.4,Log2 (prot/body) RPE,Log2 (prot/body) BJ, Gene name,,,
1.07644,-1.83614,0.733124,0.339064,0.0926843,0.84659,LIG4,,,
-0.646215,-1.92616,-0.610898,-3.04854,-1.25572,-0.851835,ATP2A2,,,
0.63248,0.281121,-0.129181,0.520302,0.982101,0.249482,ZWILCH,,,
0.565138,0.111696,0.0414391,-0.0274048,NaN,-3.23023,SNAPC5,,,
NaN,0.588158,0.548699,0.623384,-0.0412779,0.0596986,C12orf76,,,
NaN,-0.444698,0.0892675,-2.94951,NaN,NaN,LINGO2,,,
-1.02164,NaN,NaN,NaN,3.2488,0.787696,BBS1,,,
NaN,0.707305,0.402426,-1.49252,-1.51875,-1.9863,DENND4A,,,
NaN,-0.816257,0.329965,-0.747401,2.10295,2.95762,ANKRD36C,,,
NaN,NaN,NaN,1.6811,NaN,NaN,MFSD4,,,
-2.43075,1.7662,-0.32577,-0.843427,0.51799,-0.413938,PELI3,,,
NaN,NaN,-0.0627356,NaN,NaN,NaN,TMEM81,,,
0.78964,0.578464,-0.0200906,0.777131,1.28967,0.704641,MRPL11,,,
NaN,NaN,-1.3044,NaN,NaN,NaN,IL20RB,,,
0.947938,0.403251,0.337925,0.00608206,-0.105162,0.0790362,AKIRIN1,,,
0.420428,-2.10827,-0.665845,-1.08813,-0.201093,0.0489287,MSL2,,,
-1.27523,NaN,-0.173767,NaN,NaN,NaN,ZNF497,,,
NaN,NaN,NaN,NaN,-1.02147,NaN,CMKLR1,,,
0.320435,0.13219,0.369375,-0.425473,-0.564645,-2.60187,ANGEL2,,,
0.00637996,-2.84289,-2.695,-1.91225,NaN,NaN,UGT8,,,
1.14201,-0.177218,0.226771,NaN,0.263723,NaN,IQCK,,,
0.025495,NaN,-0.969626,0.699836,-0.344721,NaN,ZNF266,,,
-1.34293,NaN,0.295718,NaN,NaN,NaN,SLC29A2,,,
NaN,NaN,-1.23266,-2.49947,NaN,-0.93477,BRSK2,,,
-0.531957,-2.04828,-1.54078,-2.77833,-2.1146,-1.21554,B4GAT1,,,
1.37625,0.225029,0.415209,-0.15067,0.384166,-0.20928,TMEM167A,,,
-1.67789,0.452048,0.937264,-0.0414581,-0.242182,0.269468,SH3PXD2B,,,
0.291145,2.12234,0.588073,NaN,-0.748029,3.47219,KIAA1551,,,
NaN,0.422118,0.0466757,0.396025,-1.72571,-0.276267,LARP7,,,
NaN,2.12234,0.811734,NaN,NaN,-0.627341,FGFBP3,,,
0.629012,-1.40232,0.562337,0.68476,0.144823,0.85089,NR1D2,,,
-0.611955,-0.171275,0.331838,1.33703,0.653583,1.76518,BRMS1,,,
1.29206,0.471677,0.438301,NaN,-2.28171,-3.41394,C4orf32,,,
-1.36577,0.855404,0.304996,-1.03345,0.999309,1.9634,HRAS,,,
1.47783,0.794395,0.426108,-0.0412784,-0.0120754,-0.286304,SRP72,,,
-1.29435,1.22012,0.54178,3.616,-0.690824,1.22565,RIN1,,,
NaN,-0.378425,-0.00384188,-0.317635,-4.62156,NaN,THAP6,,,
0.199825,-0.837015,-2.37888,0.74762,-2.15946,1.83545,CEP135,,,
NaN,NaN,-0.849332,NaN,0.798142,-0.69773,FZD4,,,
NaN,NaN,NaN,NaN,NaN,-1.88861,CD248,,,
NaN,NaN,-1.03764,NaN,NaN,NaN,BTC,,,
NaN,-1.75213,NaN,NaN,NaN,NaN,ADGRE1,,,
0.493965,1.01216,0.906891,-0.300569,-0.58288,NaN,DENND6A,,,
-0.0313575,-0.765764,-0.359717,-1.02143,-0.954136,1.20077,PDE12,,,
1.02803,-4.10005,0.760386,NaN,NaN,1.06523,GLMN,,,
-0.863955,-0.514343,0.134456,-0.197204,-0.170066,-0.354261,YIF1A,,,
NaN,5.29227,NaN,NaN,NaN,NaN,CNIH2,,,
0.00459504,0.564401,0.34785,-0.458983,-0.0116949,0.371788,NDUFA11,,,
1.18085,0.746936,0.0251369,0.327759,-1.15047,0.741537,RSRC1,,,
NaN,NaN,0.411196,3.44394,1.00404,NaN,PQLC2L,,,
-1.33453,0.792341,0.657835,0.0548801,0.0618911,1.09591,RAB1B,,,
-1.85675,-0.602023,-0.738266,-1.58246,-0.349455,0,PTDSS2,,,
0.592065,0.463443,-0.0550151,-0.148363,0.621716,0.822595,C19orf70,,,
NaN,NaN,-3.11237,NaN,3.0968,2.35063,C3orf33,,,
-1.9208,-1.97596,-0.520273,NaN,-1.21568,-2.1383,SEZ6L2,,,
-3.37955,0.603469,0.922158,0.841564,-0.1998,1.95093,ASPHD1,,,
-0.523862,0.707305,4.13366,NaN,NaN,NaN,KCTD13,,,
NaN,NaN,NaN,NaN,NaN,1.82952,AMZ1,,,
0.712772,0.304651,-0.23696,-0.778189,-0.931162,-0.774182,DHX36,,,
0.104052,-0.686974,-1.34567,-0.705924,0.402934,0.294049,FBXW8,,,
-1.57929,0.559748,1.40358,-1.9806,1.12105,1.17103,KLC2,,,
NaN,NaN,0.67423,NaN,NaN,NaN,SLC22A1,,,
-0.44738,-0.30677,0.145206,-0.176857,-0.194361,-0.270916,CTBP2,,,
-0.721512,-1.95091,-0.569695,-2.27945,1.11562,-2.76074,CHST2,,,
-0.932117,-0.12277,-0.227086,-2.09773,-1.01692,-0.485755,ZDHHC14,,,
0.341055,-0.218694,0.0747681,NaN,-0.997918,1.88723,ATR,,,
-1.23298,0.00408483,0.0956025,-0.540076,0.688585,0.565304,UBE2C,,,
NaN,NaN,-1.7852,0.205071,0.770756,1.7617,GK5,,,
0.21341,-0.924963,-0.25538,-1.59345,-2.9752,0.524662,VCPIP1,,,
-0.87113,-2.2927,-3.71809,NaN,NaN,NaN,PDIK1L,,,
0.10081,-0.0910609,-2.25177,NaN,-0.544745,-0.667983,TRAF6,,,
NaN,-0.600817,-1.20619,-0.828597,0.0756111,0.986242,ZNF654,,,
NaN,-0.0862439,NaN,NaN,NaN,NaN,TVP23C,,TVP23C,
1.13697,-0.598321,-0.113361,1.02721,-0.0429239,0.78157,MRPS22,,,
-1.15842,0.901185,0.841958,1.58183,-0.610835,0.71571,PACS1,,,
0.25056,2.79477,0.364792,0.2725,-0.491714,-0.120244,MARCKSL1,,,
-1.33815,0.921986,0.144194,-1.36797,0.554678,-1.03543,SH3BP5L,,,
NaN,-0.547952,-3.13312,-0.765988,1.07193,1.98409,YPEL2,,,
NaN,NaN,1.83293,NaN,NaN,NaN,CADM2,,,
-0.0802202,0.118056,0.256493,-0.111352,-0.298754,0.108645,PSMD2,,,
NaN,NaN,NaN,0.586257,NaN,NaN,PPM1E,,,
-0.700307,-1.42276,-0.987083,0.926792,0.782419,2.10962,FAM131A,,,
1.58558,-0.854574,1.38472,-0.775107,-0.358062,0.860597,CSRP2,,,
0.819783,1.18406,0.0055294,0.861028,0.503276,1.10962,PARL,,,
0.0693225,-1.85974,0.591768,-0.191351,-1.17425,0.816843,DDIT3,,,
NaN,-0.0582297,-0.623451,-3.21829,-0.644281,-1.86766,PCCA,,,
0.442565,-0.0168788,0.578987,0.289023,0.464633,0.165381,DCTN2,,,
-1.66985,0.502486,-0.473327,-0.21568,1.27288,-0.272845,ZNF408,,,
-0.738645,-0.127492,0.492342,0.158134,0.542374,-0.815786,CTDSP2,,,
-0.355755,-0.403556,-0.309282,-0.450892,0.224474,1.5872,CKAP5,,,
-0.84561,0.0238802,0.411196,1.08855,0.32536,-0.743444,ARHGAP1,,,
-1.31339,0.366268,-0.32577,NaN,0.168092,2.5039,MED16,,,
NaN,0.793462,1.08486,1.21607,-0.663582,0.451906,ATG13,,,
NaN,0.47868,NaN,0.565622,NaN,NaN,CHST1,,,
NaN,NaN,-1.83822,NaN,NaN,1.37266,GOLGA8A,,,
-1.6661,NaN,NaN,NaN,NaN,0.633186,TP53I11,,,
1.30975,2.02923,0.0244164,1.15949,0.255317,1.18362,APITD1,,,
-1.1704,-5.04758,-2.9982,NaN,NaN,NaN,DOLK,,,
0.00800997,NaN,0.996158,NaN,NaN,1.23516,CATSPER1,,,
0.65672,-0.133997,NaN,NaN,0.548364,NaN,CCNE2,,,
-0.596488,NaN,2.45184,NaN,0.226436,NaN,PHYKPL,,,
NaN,2.40774,-0.0627354,NaN,NaN,NaN,ZNF519,,,
1.08995,-0.247607,-0.727869,1.14511,0.513598,-0.597881,LSM1,,,
0.54608,0.889508,1.89228,-0.417562,0.106609,0.396187,BANF1,,,
1.09558,-0.648662,-1.44125,-1.9284,-0.782553,-1.42496,TMEM9B,,,
NaN,0.26178,NaN,0.33614,0.807812,-0.886969,NRIP3,,,
1.62976,-0.478441,-0.191868,NaN,0.804019,-1.43786,PTPN2,,,
NaN,NaN,NaN,-2.27206,NaN,NaN,SCUBE2,,,
-0.545265,-1.55101,-1.25177,-2.387,0.468311,NaN,EIF1AD,,,
0.41392,1.28262,-0.0497966,0.902881,-0.51811,-0.367955,SMAD2,,,
1.51897,-0.0237601,-0.254385,0.71575,1.11764,0.610214,EIF3F,,,
NaN,-0.80927,0.922158,-0.314441,0.479977,-0.755446,ZNF25,,,
NaN,NaN,NaN,NaN,NaN,1.41775,ARL10,,,
-0.29897,2.07481,1.23272,0.313951,0.700801,0.202734,CLTB,,,
NaN,-0.658344,NaN,NaN,0.422833,NaN,PCSK1,,,
-0.42815,-0.796585,-0.957125,-0.34747,-1.60016,0.231998,CCDC14,,,
-0.25381,-0.48534,0.303862,-0.891791,-0.959783,2.51016,SART1,,,
0.100847,1.79072,0.504305,1.16266,-0.0555305,1.43155,PPP2R2D,,,
0.971073,-0.877657,-0.615276,0.400991,0.304439,-3.28269,MCTP1,,,
-0.350455,1.05411,0.726381,0.411522,0.238296,0.919521,POLD4,,,
-1.1265,-1.5008,-0.799701,NaN,-1.58288,-0.848148,CLCF1,,,
NaN,0.614196,NaN,NaN,NaN,NaN,TSGA10IP,,,
NaN,NaN,-0.103377,NaN,NaN,NaN,ALG10B,,,
-0.732705,0.531979,0.692189,-0.144417,0.664893,0.428446,DRAP1,,,
1.09365,-2.47712,0.246809,-0.607997,NaN,NaN,LONRF3,,,
-0.38904,3.24336,2.72486,NaN,1.83377,NaN,UCP2,,,
-0.432045,1.17607,1.02023,-0.814975,0.0892711,0.36901,C11orf68,,,
0.10479,2.29227,0.469872,-0.0989351,-1.45164,3.00271,PAAF1,,,
0.926823,1.89493,-0.136292,-0.543867,-1.52203,0.193456,MRPL48,,,
1.25144,0.135258,0.109829,-0.173912,-0.0723686,0.0807691,RAB6A,,,
-1.22657,NaN,-0.361394,NaN,NaN,NaN,P2RY2,,,
-0.90364,-0.244399,0.398325,-0.851285,0.688128,-0.460955,FOSL1,,,
-0.23766,-0.611224,-0.815155,NaN,0.398917,-0.39817,ERCC4,,,
NaN,1.7662,-0.413233,1.29541,2.0078,-0.375803,SUGCT,,,
-0.32925,0.946377,0.632889,-0.510362,-1.58288,-0.139852,CCDC85B,,,
0.687747,-1.36951,-0.500165,-1.35652,0.287655,-1.47534,TMEM70,,,
-0.234465,0.853047,-0.0536909,1.21876,1.11853,0.44732,RPS6KB2,,,
0.196145,-0.557523,-1.24634,0.435236,-0.110599,0.207805,RMI2,,,
-0.872482,-0.268448,0.415697,0.271708,0.852774,0.265744,TOM1L2,,,
NaN,NaN,0.352302,NaN,3.13333,NaN,ZNF77,,,
0.6628,-1.04893,0.531272,1.2526,0.457024,-2.0603,LINC00116,,,
-0.32312,1.05523,0.00285292,-1.25436,-0.171528,1.59505,B3GNTL1,,,
-0.321195,0.899292,0.407538,0.494745,0.168659,-0.372244,MLXIP,,,
-0.441617,0.439109,-0.321801,1.17336,-0.216718,-0.374936,NR2F1,,,
-0.442675,0.811471,0.4057,0.695543,0.283886,0.665322,AURKAIP1,,,
0.516085,-0.540622,-0.566778,NaN,1.77718,NaN,TTLL11,,,
1.4791,1.54381,0.937265,-0.0844357,2.62518,NaN,TOMM5,,,
-0.774865,-1.18932,-0.938747,-0.716432,0.221234,-2.34041,SLC35E3,,,
NaN,NaN,-0.647698,NaN,NaN,NaN,ZNF169,,,
-0.199605,-0.342336,0.0701585,-0.0326529,-0.00753593,0.531003,RUVBL1,,,
-2.06261,1.29227,0.0526309,NaN,NaN,-1.59082,SFN,,,
2.00606,0.906614,1.15422,NaN,1.07362,NaN,MSRA,,,
0.570045,0.749046,0.637653,0.413707,0.914718,0.130208,CTDNEP1,,,
-0.22441,1.39762,0.506936,0.105667,0.528186,NaN,ETV4,,,
-0.482262,0.475713,-0.242536,0.272532,1.40342,0.640453,SWI5,,,
NaN,-0.55573,-0.0320387,0.948987,-0.268772,0.317732,BAIAP2,,,
NaN,NaN,2.17673,NaN,NaN,NaN,CREG2,,,
NaN,-1.12277,NaN,1.51407,NaN,0.302269,HOXD8,,,
NaN,0.753109,-0.592556,1.17372,0.409657,-2.6183,ZDHHC21,,,
NaN,NaN,-0.588804,NaN,NaN,NaN,C21orf29,,,
0.759015,0.555302,-0.763891,NaN,0.975785,1.45755,PLEKHF2,,,
NaN,NaN,NaN,-4.22739,NaN,NaN,A2M,,,
-2.28312,-0.966467,-0.0627353,NaN,-1.37447,0.960247,ARL4D,,,
-1.82974,1.06094,-0.349306,0.500527,-0.15987,-1.16836,UBE2O,,,
-0.442577,-0.0862443,-0.148892,0.00977993,-0.885532,-0.402825,ORAI3,,,
0.359152,-2.71896,-2.87009,NaN,0.203716,-0.252946,UNC119B,,,
NaN,NaN,0.143715,NaN,2.30325,NaN,DENND2C,,,
-0.86225,0.258864,0.328455,-0.165435,-0.234602,0.277429,TUBB6,,,
NaN,0.0121596,0.381183,-1.04837,-0.375138,-2.37688,LYSMD3,,,
NaN,-1.29269,NaN,NaN,NaN,NaN,AMIGO3,,,
-0.531595,0.200345,-0.250105,0.0787005,-0.635348,-0.810942,B3GALT6,,,
-0.460832,0.81583,0.358683,0.817569,0.640678,0.40843,NUPR1,,,
NaN,1.5553,NaN,NaN,NaN,NaN,JAKMIP2,,,
NaN,0.707305,1.11235,4.50053,1.39636,NaN,MBLAC2,,,
-1.25686,1.74544,0.367899,0.42598,0.133327,-0.825835,TPRN,,,
NaN,0.375462,1.16899,-0.267657,1.01134,0.9198,SLC35A4,,,
NaN,NaN,-0.0262096,NaN,NaN,NaN,AIM1L,,,
-1.31306,1.38287,-0.0327229,0.944134,-0.231438,1.04145,IP6K1,,,
-0.55496,0.274565,0.746216,0.637546,0.742867,0.94477,SSNA1,,,
0.290682,-0.105068,-0.0429616,-0.698157,-0.00358343,1.24478,CSTF3,,,
1.20828,1.13874,0.204913,-0.049221,0.482949,0.459286,YES1,,,
-0.387942,0.105065,0.363029,1.41806,0.158862,0.0184765,CHMP6,,,
0.734415,0.0454738,0.583082,NaN,1.98959,NaN,DLEU1,,,
-0.705662,-0.707732,-1.12328,-4.25436,-1.63926,-1.02283,TMEM39A,,,
0.276767,-0.993135,1.08927,1.07672,-1.54475,-0.444964,TCP11L1,,,
-1.00314,-0.0910609,-0.854149,1.08246,NaN,-0.574874,CCDC57,,,
NaN,-1.46042,NaN,NaN,NaN,NaN,FOXG1,,,
-1.37751,-0.713781,0.183244,-1.22851,0.156617,0.366116,SPHK1,,,
1.52723,0.550153,0.0737376,1.64412,0.322683,0.0821433,BNIP3,,,
-0.940053,1.58701,0.290902,0.299994,-0.235908,0.325353,MYPOP,,,
NaN,NaN,NaN,-6.77094,NaN,NaN,LRRTM4,,,
-0.7483,-0.319662,-2.91073,NaN,0.607257,NaN,ATAD5,,,
1.12563,0.890751,0.656528,0.926057,0.38365,1.24087,SMIM19,,,
NaN,NaN,NaN,NaN,1.19746,NaN,ZNF404,,,
NaN,-1.14069,-0.910733,NaN,NaN,NaN,RTTN,,,
NaN,1.29227,NaN,NaN,2.39636,NaN,ACBD7,,,
-1.6804,NaN,0.0892675,NaN,NaN,NaN,ANAPC2,,,
1.94151,-0.18205,0.142848,0.712786,0.723682,-0.670594,ZBTB8OS,,,
0.916145,0.822782,-0.647698,0.453221,1.79229,NaN,SLC35G1,,,
0.35901,0.705427,0.498621,0.697901,0.350856,0.373009,COX8A,,,
-0.529965,-1.02966,0.67423,NaN,-1.56711,0.150266,ZSCAN2,,,
0.418385,0.707305,NaN,1.50053,3.71829,4.16852,CDC26,,,
NaN,NaN,-2.32577,NaN,NaN,NaN,HSD11B2,,,
0.78962,-0.661929,1.16899,NaN,0.317751,0.829516,CRLF3,,,
-0.0227998,-0.0238783,-0.186534,0.196402,0.756763,-0.00640821,RNPEP,,,
-0.00207721,0.782073,-0.873258,0.450602,0.372792,-0.442917,EID2,,,
NaN,NaN,1.96969,NaN,-0.469338,NaN,DMRTA1,,,
NaN,-1.75213,-0.495695,0.996054,NaN,NaN,EID2B,,,
NaN,-0.944772,NaN,NaN,-4.39024,2.69459,RIMS2,,,
0.349435,0.841606,0.83429,0.685697,0.36671,-0.933588,KCMF1,,,
-0.0123025,1.60039,0.918156,0.409379,-1.08907,0.994147,DNAJC30,,,
NaN,0.00103641,-0.60095,0.54042,NaN,NaN,SPRYD4,,,
NaN,NaN,3.06655,NaN,NaN,2.04251,VPS37D,,,
-1.38988,1.31736,-0.599693,0.13569,NaN,0.171686,SYNE3,,,
-0.841343,-2.46262,-2.0913,NaN,NaN,1.37266,CLK2,,,
-0.30216,NaN,1.14372,NaN,NaN,2.10962,LPCAT4,,,
-1.16442,-0.697085,-0.633893,NaN,-1.98641,NaN,SLCO3A1,,,
0.00767004,NaN,NaN,0.500527,2.33496,0.235155,ZNF575,,,
0.01886,-1.5728,1.1378,NaN,-0.0890656,-1.33095,WDR25,,,
-0.670232,0.751699,0.866875,NaN,-1.45164,-0.259609,CCDC101,,,
0.87208,0.566932,0.913301,-0.0031352,0.71568,-0.475338,PLA2G16,,,
NaN,3.3318,0.411196,-0.35033,NaN,NaN,DIRAS1,,,
-2.47313,NaN,-2.6477,-1.42547,0.585839,-0.578432,PHLDB3,,,
NaN,NaN,0.366563,NaN,NaN,NaN,PRR15,,,
NaN,NaN,0.451838,0.229523,NaN,NaN,GNG7,,,
-0.02662,0.886629,0.598281,1.87604,0.527606,-0.65856,KIAA2018,,,
0.438635,NaN,NaN,NaN,0.532934,NaN,KBTBD11,,,
0.694375,1.42977,0.152346,0.0174441,-4.25899,NaN,B3GNT5,,,
-1.49803,-0.383135,-0.379166,0.946281,0.93953,-0.371001,LMNB2,,,
0.984993,0.817314,-0.174762,0.581955,-0.128594,-0.61883,RMDN1,,,
-0.0557225,-0.0447671,1.08927,-2.46792,-1.04954,-0.0347652,MEX3C,,,
-0.92582,NaN,NaN,NaN,-0.148445,1.02365,RNF152,,,
NaN,-0.912091,0.541169,-1.08896,NaN,NaN,MYO1D,,,
NaN,-1.43954,0.497352,NaN,0.275345,-0.989911,FOXL1,,,
NaN,-2.29269,NaN,NaN,-0.631586,-0.87888,FOXC2,,,
NaN,-0.88461,-0.799701,NaN,-1.46827,-1.74836,BDNF,,,
NaN,NaN,NaN,NaN,NaN,-0.697731,CCDC121,,,
-1.05509,-0.707732,-2.71809,5.12502,-0.911067,NaN,ACSF3,,,
-0.97071,NaN,0.429993,2.85416,0.211329,-1.60658,BOK,,,
NaN,NaN,NaN,NaN,NaN,1.6242,ZNF843,,,
1.30053,-0.0244048,0.693139,0.175248,0.231411,0.423968,C8orf59,,,
-0.756098,-0.832428,-2.2733,-1.05987,0.105312,-1.26383,CDK5R1,,,
NaN,NaN,NaN,1.04891,0.199416,0.910316,NCKAP5,,,
0.745933,-0.191766,-0.781652,-0.250794,0.460758,-0.463265,RUFY1,,,
0.371915,0.072201,-0.558431,3.08549,0.0420399,-0.229177,BASP1,,,
-0.353695,0.812275,0.178905,0.771174,-0.0842648,-2.01376,VSIG10,,,
-1.59348,-0.810543,NaN,NaN,NaN,NaN,IRX5,,,
-0.223547,0.117937,0.335428,0.221866,-0.672379,-0.904827,METRNL,,,
1.62989,0.166737,0.245825,0.478962,1.03302,-0.77232,FAM91A1,,,
0.71357,1.53794,0.906272,-0.344018,-0.0161209,-0.416444,WSB2,,,
NaN,NaN,NaN,NaN,2.01785,-1.31291,SOX11,,,
-0.135885,0.28008,-0.341595,0.0644279,-0.205657,0.57911,TYMS,,,
-0.332965,1.28601,0.204745,1.03275,0.676948,2.03368,PXMP2,,,
NaN,NaN,NaN,0.985954,NaN,NaN,TCEANC,,,
0.67609,-1.44881,0.768353,NaN,-0.988664,-0.821113,PNMA1,,,
NaN,-2.10005,-3.02621,NaN,NaN,0.180963,C8orf4,,,
NaN,NaN,NaN,NaN,-0.0593185,2.00271,MAMSTR,,,
-0.0886101,1.16965,-0.122236,-0.0109739,-0.0961552,2.01341,TYMSOS,,,
0.422747,-1.43844,-0.0863042,-1.65994,-1.24136,0.35639,ANKLE2,,,
NaN,NaN,NaN,NaN,NaN,-2.55334,GCNT4,,,
-1.1037,0.276039,0.273692,1.17316,0.757082,-0.378662,THAP4,,,
-0.0286725,0.0540516,0.3198,-0.672878,0.391901,-0.122666,NFATC2IP,,,
NaN,0.335336,NaN,NaN,NaN,NaN,FIBIN,,,
0.35574,0.624843,1.05802,0.694437,0.687192,0.840323,FAM89B,,,
0.0285125,-0.142669,-0.32577,-1.6694,-0.954136,NaN,SHMT1,,,
-1.8713,-0.421428,-1.10486,-0.679871,-2.51053,-0.0482883,DPP7,,,
-0.519915,-0.50467,-0.0560222,0.613295,0.195611,-0.937965,SEC24C,,,
-0.44167,-1.29269,1.19932,0.533095,0.0214338,-1.47534,MTHFR,,,
NaN,1.15545,-0.32577,0.812471,1.4848,0.677397,DEAF1,,,
0.820005,0.175858,-0.790051,0.633793,-1.3261,-0.590816,MTX3,,,
NaN,1.31396,-0.910732,-1.89179,0.614453,0.738787,TMEM80,,,
-2.78029,2.29227,1.39412,0.0670161,0.174747,0.772849,SIX5,,,
-2.22861,-2.37723,-2.34207,0.727596,-1.60814,0.229701,FBXO46,,,
-0.4127,NaN,-0.548162,NaN,NaN,NaN,ZDHHC13,,,
-0.287785,NaN,-0.740807,-2.70893,NaN,2.69459,SLC38A9,,,
-0.220652,0.484913,-0.289244,-2.22739,0.697825,0.0551765,WDR73,,,
-0.598327,-0.586878,0.773766,-1.14333,-0.15618,3.52466,POLE,,,
-1.27297,NaN,NaN,NaN,NaN,0.190761,FAM109B,,,
-1.01314,1.31964,0.575546,1.24101,-0.102052,-0.190361,RHOG,,,
NaN,NaN,0.917273,2.14248,0.731964,0.175077,EPS8L2,,,
0.0575075,-0.540622,0.127487,-3.34636,-0.965271,-0.835234,ANO6,,,
-0.587595,NaN,1.89662,NaN,-4.99596,NaN,ZBTB34,,,
0.89086,8.70E-05,-0.520586,-1.39814,-1.30161,-1.02788,FAM210A,,,
-0.12652,0.896509,0.364348,0.16242,0.33508,0.269903,TALDO1,,,
-1.49923,0.903702,1.42961,0.410641,-0.0295238,-0.0379739,ULK1,,,
NaN,NaN,2.77109,NaN,NaN,NaN,RIMKLA,,,
1.01718,-0.0159853,0.615758,0.275352,-0.654453,0.364882,RPS6KA3,,,
-0.736645,-1.42309,-0.401941,1.26531,0.956449,0.602664,PUS1,,,
0.191975,0.312587,0.704287,0.544249,0.247283,-0.121055,CHD9,,,
-1.73671,1.49158,0.345607,-0.812356,-1.03173,1.53808,PDDC1,,,
NaN,NaN,NaN,NaN,1.48696,NaN,LINC01561,,,
-1.0944,-0.791501,-0.890764,-1.62948,-1.86667,-2.67887,MAN1B1,,,
-1.7465,NaN,-1.16823,NaN,0.0360293,-2.86766,FZD8,,,
-0.0554525,0.830688,1.13366,-0.862043,1.08329,NaN,TOP3A,,,
-2.57347,NaN,2.05274,2.34852,NaN,-1.2123,CASKIN2,,,
-0.51818,0.604457,4.58112,-1.77094,-0.350707,0.617198,ZBTB38,,,
-0.168398,3.73705,-0.0287881,-1.9589,-0.743817,-1.2774,CCDC71,,,
NaN,NaN,NaN,NaN,NaN,-1.19913,LRRN4CL,,,
0.0527675,0.695809,-0.098805,-1.76418,0.983301,-0.370807,TIMM22,,,
-2.2804,NaN,NaN,-1.23644,1.10358,-1.36516,HIC1,,,
NaN,1.99271,-0.0723214,0.704061,NaN,1.10962,PPFIA3,,,
0.0835975,0.00796485,-0.345135,0.781023,-0.418469,0.614365,MAGEF1,,,
-0.47634,3.6142,NaN,0.915565,1.15219,-0.539468,SAMD9L,,,
0.356165,-0.246152,0.152533,-0.286744,0.131395,0.227887,PAWR,,,
-0.649295,-0.0447671,-0.0223775,-0.303654,-4.5391,0.586062,TGIF1,,,
NaN,2.29227,NaN,NaN,NaN,0.455121,NAP1L5,,,
NaN,-0.563997,NaN,0.763561,NaN,NaN,NIM1K,,,
-0.473457,0.555302,1.17513,-2.07896,-0.173335,0.179527,NR2C2,,,
NaN,NaN,NaN,NaN,NaN,1.98933,GPR4,,,
0.585705,0.473454,4.48159,-0.45178,0.267413,-0.0698276,PTRF,,,
NaN,0.400503,-0.310902,0.159379,0.126693,0.334691,ARIH2,,,
0.9608,-0.421978,-1.08933,-1.43807,-0.997918,-0.503353,ZBTB33,,,
-2.31512,-0.664842,NaN,NaN,-0.0452709,-0.130426,IRX3,,,
-0.62149,2.85415,0.0448737,NaN,-0.784211,-0.022826,SLC25A22,,,
-0.401013,-0.644167,3.17673,2.25541,-0.433714,-0.840335,RABEP2,,,
1.38821,1.31533,0.76714,0.365895,0.795457,1.04776,ATOX1,,,
-0.0502374,-0.088413,0.239665,0.404656,0.137527,-0.695997,TBL1XR1,,,
1.26706,-0.582201,-1.91073,NaN,2.13333,1.69459,SAMD12,,,
2.02049,-1.99313,0.67423,2.16349,1.2488,2.39913,C18orf32,,,
-1.15118,0.707305,-2.45505,-0.877985,0.495897,-2.41394,PIDD1,,,
-1.77833,NaN,NaN,3.616,1.35572,NaN,GSG2,,,
-0.240905,-1.72498,-1.64933,-0.275801,-0.683985,-0.730032,JUN,,,
0.264115,-0.635297,0.209107,1.29031,-1.39917,0.0551767,CSTF2T,,,
-0.448697,-0.0880044,-1.06274,0.332073,0.0767426,-0.228245,ACAD9,,,
-1.68349,-0.651776,-1.56863,-0.486534,-1.51053,-0.396266,IL17RA,,,
NaN,0.559748,1.26615,NaN,-0.0495377,-0.191912,PNPLA2,,,
-1.25445,-1.67516,0.0461988,-0.887491,-1.48283,-0.404949,AGTRAP,,,
NaN,2.4958,NaN,NaN,NaN,NaN,CD163L1,,,
NaN,NaN,NaN,1.20097,NaN,NaN,SRRM3,,,
NaN,-0.163184,0.0585709,-0.0611277,-2.17153,-1.49524,THAP5,,,
NaN,0.618372,NaN,0.413064,NaN,NaN,CRACR2B,,,
NaN,-0.655265,NaN,NaN,NaN,NaN,DNAJC28,,,
NaN,2.87723,NaN,NaN,-0.451636,1.80477,NAALADL2,,,
NaN,-0.845809,0.543482,-2.3445,-1.47965,-1.60919,CD151,,,
NaN,1.23331,1.35086,0.240683,0.566957,0.739647,POLR2L,,,
-1.21704,-0.782661,NaN,-1.61825,-0.918847,-1.39153,FAM20C,,,
0.783417,-1.67911,-1.6477,NaN,-1.40433,-2.60779,PVRL3,,,
NaN,0.87723,-0.740807,-0.182283,NaN,0.109624,ANXA2R,,,
-1.85274,-0.12277,0.548699,-2.12396,-0.0510979,-1.02208,KIAA0195,,,
-0.58993,0.0229471,1.41966,-0.72426,0.778483,0.045157,FLII,,,
-1.69685,1.39536,0.825335,-1.99974,0.540669,0.280465,SOX12,,,
-0.071565,-0.0962045,-0.304732,-0.828622,-0.277959,-0.876955,HNRNPA0,,,
-1.32853,-0.765703,-1.28064,-0.633521,-0.940875,-1.38348,CHID1,,,
NaN,NaN,0.67423,NaN,NaN,NaN,ZNF620,,,
-0.0449599,-1.2927,NaN,1.26606,-0.892209,0.472194,ZNF518A,,,
